doc_id,corpus_tier,source_name_instrument_body,title_url_query,retrieval_date_format_language,production_context,dqa_context_score,dqa_content_score,full_text_available,locus_tag,source_topic_tag,verification_logic,deident_status,access_status_notes,firm_mentioned,iec_verification_status,verification_method,verification_date,relevance_to_study,corpus_role,enterprise_scale_tier,scale_evidence,hurdle_scale_coupled,publication_date,dqa_content_notes
B-GD-027,B,GDELT 2.0 / thehindubusinessline.com (Media & Trade News),https://www.thehindubusinessline.com/economy/india-eyes-oman-reroute-to-rescue-118-billion-food-exports-to-west-asia/article70990277.ece,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'India taps Oman to rescue $11 . 8 billion food exports to West Asia' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"A,A,M,A,A,A","M,M,M,M,M,M",yes,internal-capability,gdelt-basmati-mrl-rejections,residue-and-mrl,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260517T193000Z,"Auth: Tier-1 established financial/trade media domain | Rel: High relevance (4 agri + 5 trade friction terms) | Gran: Overview narrative (659 words, 1 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Full operative article text (659 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-028,B,GDELT 2.0 / timesofindia.indiatimes.com (Media & Trade News),https://timesofindia.indiatimes.com/etimes/trending/lakadong-turmeric-the-story-of-indias-golden-spice-from-meghalaya-that-reached-the-global-stage-with-g7-gift/articleshow/131927720.cms,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Lakadong turmeric : The story of India  Golden Spice  from Meghalaya that reached the global stage with G7 gift' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"A,M,M,A,M,A","M,M,M,M,M,M",yes,inductive-other,gdelt-msme-trade-friction,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260623T071500Z,"Auth: Tier-1 established financial/trade media domain | Rel: Adequate/Marginal trade relevance (2 agri + 1 trade friction terms) | Gran: Overview narrative (93 words, 0 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Concise article excerpt (93 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-029,B,GDELT 2.0 / jagranjosh.com (Media & Trade News),https://www.jagranjosh.com/general-knowledge/which-city-is-titled-as-the-turmeric-city-of-india-1820008327-1,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Which City is Known As the Turmeric City of India ? ' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,A,M,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-spices-sps-hurdles,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),bse,no,20260429T040000Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (3 agri + 3 trade friction terms) | Gran: Overview narrative (1386 words, 0 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Full operative article text (1386 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-030,B,GDELT 2.0 / prokerala.com (Media & Trade News),https://www.prokerala.com/news/articles/a1777361.html,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'FM Sitharaman inaugurates northeast largest organic spice processing unit' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,A,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-spices-sps-hurdles,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260619T094500Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (4 agri + 3 trade friction terms) | Gran: Substantive depth (452 words, 3 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (452 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-031,B,GDELT 2.0 / theage.com.au (Media & Trade News),https://www.theage.com.au/goodfood/tips-and-advice/this-ingredient-will-change-the-way-you-make-a-quick-chicken-curry-forever-20260327-p5zj72.html,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'How to make a good quick chicken curry' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,A,M,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-spices-sps-hurdles,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260514T201500Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (3 agri + 2 trade friction terms) | Gran: Overview narrative (673 words, 0 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Full operative article text (673 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-032,B,GDELT 2.0 / theshillongtimes.com (Media & Trade News),https://theshillongtimes.com/2026/05/16/meghalaya-nuggets-626/,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Meghalaya Nuggets | The Shillong Times' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,A,M,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-dgft-icegate-glitches,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260516T014500Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (2 agri + 2 trade friction terms) | Gran: Overview narrative (1066 words, 0 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Full operative article text (1066 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-033,B,GDELT 2.0 / ealingtimes.co.uk (Media & Trade News),https://www.ealingtimes.co.uk/news/national/uk-today/26209314.uk-entrepreneurs-secure-new-trade-deals-great-british-pitch-india/,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'UK Entrepreneurs Secure New Trade Deals at Great British Pitch India' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,M,M,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-msme-trade-friction,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260619T141500Z,"Auth: Secondary/regional media or trade aggregator | Rel: Adequate/Marginal trade relevance (1 agri + 2 trade friction terms) | Gran: Overview narrative (1054 words, 1 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Full operative article text (1054 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-034,B,GDELT 2.0 / vietnamnews.vn (Media & Trade News),https://vietnamnews.vn/economy/1784926/pepper-exports-rise-17-4-per-cent-in-h1-despite-tighter-domestic-supply.html,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Pepper exports rise 17 . 4 per cent in H1 despite tighter domestic supply' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,M,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-msme-trade-friction,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260707T061500Z,"Auth: Secondary/regional media or trade aggregator | Rel: Adequate/Marginal trade relevance (1 agri + 2 trade friction terms) | Gran: Substantive depth (592 words, 2 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (592 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-035,B,GDELT 2.0 / calcuttanews.net (Media & Trade News),http://www.calcuttanews.net/news/279091502/shyam-dhani-industries-limited-reports-2632-percent-jump-in-total-income-and-1179-percent-rise-in-ebitda-in-h2-fy26,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Shyam Dhani Industries Limited Reports 26 . 32 Percent Jump in Total Income and 11 . 79 Percent Rise in EBITDA in H2 FY26' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,A,M,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-spices-sps-hurdles,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260530T140000Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (3 agri + 3 trade friction terms) | Gran: Overview narrative (734 words, 0 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Full operative article text (734 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-036,B,GDELT 2.0 / tribuneindia.com (Media & Trade News),https://www.tribuneindia.com/news/india/high-turnout-signals-shift-says-pm-didi-calls-it-vote-for-tmc/,"2026-07-09 / json,csv,txt / English","Corpus B media & trade news report: 'High turnout signals shift , says PM ; Didi calls it vote for TMC' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated)","M,A,M,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-basmati-mrl-rejections,residue-and-mrl,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260423T223000Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (2 agri + 2 trade friction terms) | Gran: Overview narrative (973 words, 1 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Full operative article text (973 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-037,B,GDELT 2.0 / upr.org (Media & Trade News),https://www.upr.org/show/eating-the-past/2026-07-05/eating-the-past-the-nutmeg-wars,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Eating the Past : The nutmeg wars' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,A,M,A,A,A","M,M,M,M,M,M",yes,institutional-voids,gdelt-spices-sps-hurdles,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),bse,no,20260706T011500Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (2 agri + 2 trade friction terms) | Gran: Overview narrative (1062 words, 0 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Full operative article text (1062 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-038,B,GDELT 2.0 / dailypioneer.com (Media & Trade News),https://dailypioneer.com/news/west-bengal-rice-industry-seeks-infra-push-faster-clearances,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'West Bengal Rice Industry Seeks Infrastructure Boost and Export Push from New Government' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,M,A,A,A,A","M,M,M,M,M,M",yes,internal-capability,gdelt-basmati-mrl-rejections,residue-and-mrl,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260518T071500Z,"Auth: Secondary/regional media or trade aggregator | Rel: Adequate/Marginal trade relevance (1 agri + 3 trade friction terms) | Gran: Substantive depth (541 words, 2 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (541 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-039,B,GDELT 2.0 / siliconindia.com (Media & Trade News),https://www.siliconindia.com/news/general/west-bengal-rice-industry-seeks-infra-boost-faster-clearances-nid-240680-cid-1.html,"2026-07-09 / json,csv,txt / English","Corpus B media & trade news report: 'West Bengal Rice Industry Seeks Infra Boost , Faster Clearances' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated)","M,M,A,A,A,A","M,M,M,M,M,M",yes,internal-capability,gdelt-basmati-mrl-rejections,residue-and-mrl,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260518T093000Z,"Auth: Secondary/regional media or trade aggregator | Rel: Adequate/Marginal trade relevance (1 agri + 2 trade friction terms) | Gran: Substantive depth (600 words, 2 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (600 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-040,B,GDELT 2.0 / thehindubusinessline.com (Media & Trade News),https://www.thehindubusinessline.com/economy/agri-business/china-suspends-import-licences-of-3-indian-rice-export-firms/article70874603.ece,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'China suspends import licences of 3 Indian rice export firms' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"A,A,A,A,A,A","M,M,M,M,M,M",yes,internal-capability,gdelt-basmati-mrl-rejections,residue-and-mrl,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),bse,no,20260417T171500Z,"Auth: Tier-1 established financial/trade media domain | Rel: High relevance (3 agri + 6 trade friction terms) | Gran: Substantive depth (528 words, 5 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (528 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
